"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation","call_distance","call_door","call_wing_DS","call_wing_DP","call_wing","SweptAreaDSKM2","SweptAreaWSKM2"
"1194","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",930,56,2016,11,8,1315,54,30,"D",36.8283,-8.3016,36.8299,-8.2733,"02E1",173,"V",NA,1,1,"C",NA,NA,NA,2528,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,14.4,36.27,36.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2528,45.7,15.1,14.6488819561189,14.6488819561189,0.1155296,0.0370323735850685
"1195","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",926,51,2016,11,7,1420,54,30,"D",36.8783,-8.82,36.8883,-8.8466,"02E1",112,"V",NA,1,1,"C",NA,NA,NA,2619,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,3.5,NA,NA,NA,NA,NA,25,4,NA,0.5,19.9,15.5,36.23,36.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2619,45.7,15.1,14.0726296970633,14.0726296970633,0.1196883,0.0368562171766088
"1196","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",57,52,2016,11,7,1613,54,30,"D",36.9299,-8.8099,36.9166,-8.7783,"02E1",109,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,3.5,NA,NA,NA,NA,NA,25,9,NA,0.5,19.8,16.1,36.19,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3148,45.7,15.1,14.0366451509798,14.0366451509798,0.1438636,0.0441873589352845
"1197","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1018,48,2016,11,7,710,55,30,"D",36.8166,-9.01,36.815,-8.9733,"02E0",281,"V",NA,1,1,"C",NA,NA,NA,3148,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,3.5,NA,NA,NA,NA,NA,20,4,25,1,20.1,13.6,35.62,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3148,45.7,15.1,15.2917599937266,15.2917599937266,0.1438636,0.0481384604602513
"1198","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",58,50,2016,11,7,1138,55,30,"D",36.8183,-8.8016,36.8166,-8.77,"02E1",377,"V",NA,1,1,"C",NA,NA,NA,2824,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,3.5,NA,NA,NA,NA,NA,25,4,NA,0.5,19.8,13.4,36.24,35.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2824,45.7,15.1,15.6812676049186,15.6812676049186,0.1290568,0.0442838997162902
"1199","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",56,49,2016,11,7,920,55,30,"D",36.82,-8.8966,36.8283,-8.8666,"02E1",362,"V",NA,1,1,"C",NA,NA,NA,2826,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,3.5,NA,NA,NA,NA,NA,25,4,NA,NA,19.9,13.5,36.42,35.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2826,45.7,15.1,15.6274571277105,15.6274571277105,0.1291482,0.0441631938429098
"1200","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",62,57,2016,11,8,1515,55,30,"D",36.82,-8.1566,36.8216,-8.125,"02E1",200,"V",NA,1,1,"C",NA,NA,NA,2824,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.9,14.2,36.43,35.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2824,45.7,15.1,14.8410917708316,14.8410917708316,0.1290568,0.0419112431608285
"1201","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",40,88,2017,11,21,720,53,15,"D",38.9066,-9.5349,38.895,-9.54,"06E0",88,"V",NA,1,1,"C",NA,NA,NA,1367,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,197,3.5,NA,NA,NA,NA,NA,112,7,157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1367,45.7,15.1,13.7530057185028,13.7530057185028,0.0624719,0.0188003588171933
"1202","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1001,80,2017,11,19,1027,53,20,"D",39.7166,-9.1099,39.7,-9.1066,"08E0",40,"V",NA,1,1,"C",NA,NA,NA,1875,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1875,45.7,15.1,12.7080242576077,12.7080242576077,0.0856875,0.0238275454830144
"1203","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",31,81,2017,11,19,1205,53,30,"D",39.7833,-9.1766,39.8066,-9.18,"08E0",71,"V",NA,1,1,"C",NA,NA,NA,2610,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,353,3.5,NA,NA,NA,NA,NA,NA,NA,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2610,45.7,15.1,13.4685102830484,13.4685102830484,0.119277,0.0351528118387562
"1204","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",28,79,2017,11,19,740,53,30,"D",39.9666,-9.1733,39.9366,-9.1716,"08E0",87,"V",NA,1,1,"C",NA,NA,NA,3338,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,3.5,NA,NA,NA,NA,NA,22,NA,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3338,45.7,15.1,13.7378587037645,13.7378587037645,0.1525466,0.0458569723531661
"1205","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",950,13,2017,10,22,1610,53,30,"D",37.0683,-8.4783,37.06,-8.4399,"03E1",31,"V",NA,1,1,"C",NA,NA,NA,3525,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,103,3.5,NA,NA,NA,NA,NA,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3525,45.7,15.1,12.3702029767399,12.3702029767399,0.1610925,0.043604965493008
"1206","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1016,22,2017,10,27,730,53,5,"D",37.1316,-8.945,37.135,-8.9433,"03E1",34,"V",NA,1,1,"C",NA,NA,NA,399,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,399,45.7,15.1,12.4926298978021,12.4926298978021,0.0182343,0.00498455932922302
"1207","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",976,23,2017,10,27,900,53,30,"D",37.255,-8.9266,37.2833,-8.9183,"03E1",66,"V",NA,1,1,"C",NA,NA,NA,3235,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,358,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3235,45.7,15.1,13.3717264668193,13.3717264668193,0.1478395,0.0432575351201605
"1208","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",975,30,2017,10,28,1555,53,30,"D",37.5283,-8.8333,37.5566,-8.84,"04E1",61,"V",NA,1,1,"C",NA,NA,NA,3204,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,3.5,NA,NA,NA,NA,NA,NA,NA,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3204,45.7,15.1,13.2673142804818,13.2673142804818,0.1464228,0.0425084749546637
"1209","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",968,31,2017,10,28,1730,53,15,"D",37.6183,-8.8633,37.6316,-8.8633,"04E1",83,"V",NA,1,1,"C",NA,NA,NA,1482,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1482,45.7,15.1,13.6754778081961,13.6754778081961,0.0677274,0.0202670581117466
"1210","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",45,37,2017,10,30,1005,53,15,"D",38.1399,-8.8549,38.1483,-8.8549,"05E1",70,"V",NA,1,1,"C",NA,NA,NA,926,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,360,2,360,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,926,45.7,15.1,13.4497106860869,13.4497106860869,0.0423182,0.0124544320953165
"1211","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",916,93,2017,11,22,730,53,25,"D",38.7366,-9.6099,38.7166,-9.6099,"06E0",94,"V",NA,1,1,"C",NA,NA,NA,2223,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,157,10,135,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2223,45.7,15.1,13.8404230691492,13.8404230691492,0.1015911,0.0307672604827187
"1212","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1010,40,2017,10,31,705,53,15,"D",38.525,-9.2183,38.5083,-9.23,"06E0",35,"V",NA,1,1,"C",NA,NA,NA,2113,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,22,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2113,45.7,15.1,12.5310485113534,12.5310485113534,0.0965641,0.0264781055044898
"1213","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",16,61,2017,11,15,1505,53,30,"D",40.665,-8.9349,40.6366,-8.9366,"10E1",50,"V",NA,1,1,"C",NA,NA,NA,3153,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,181,3.5,NA,NA,NA,NA,NA,NA,NA,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3153,45.7,15.1,13.0037674213647,13.0037674213647,0.1440921,0.0410008786795629
"1214","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",18,62,2017,11,15,1705,53,25,"D",40.6433,-9.0833,40.6233,-9.1033,"10E0",83,"V",NA,1,1,"C",NA,NA,NA,2791,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,3.5,NA,NA,NA,NA,NA,NA,NA,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2791,45.7,15.1,13.6754778081961,13.6754778081961,0.1275487,0.0381682585626753
"1215","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",19,73,2017,11,18,725,53,20,"D",40.4483,-8.9849,40.4316,-8.9966,"09E1",55,"V",NA,1,1,"C",NA,NA,NA,2099,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2099,45.7,15.1,13.1300867075263,13.1300867075263,0.0959243,0.0275600519990978
"1216","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",20,74,2017,11,18,910,53,30,"D",40.4133,-9.0933,40.3833,-9.0916,"09E0",73,"V",NA,1,1,"C",NA,NA,NA,3338,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3338,45.7,15.1,13.5053279106627,13.5053279106627,0.1525466,0.0450807845657919
"1217","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",24,77,2017,11,18,1355,53,30,"D",40.1633,-9.1199,40.135,-9.1233,"09E0",86,"V",NA,1,1,"C",NA,NA,NA,3163,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,3.5,NA,NA,NA,NA,NA,NA,NA,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3163,45.7,15.1,13.722536575151,13.722536575151,0.1445491,0.0434043831872025
"1218","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",27,78,2017,11,18,1620,53,30,"D",39.995,-8.9933,39.965,-8.9933,"08E1",35,"V",NA,1,1,"C",NA,NA,NA,3335,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,188,3.5,NA,NA,NA,NA,NA,NA,NA,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3335,45.7,15.1,12.5310485113534,12.5310485113534,0.1524095,0.0417910467853637
"1219","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",6,49,2017,11,12,1700,53,30,"D",41.3483,-8.9833,41.375,-8.9816,"11E1",81,"V",NA,1,1,"C",NA,NA,NA,2968,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,337,8,315,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2968,45.7,15.1,13.6431506113173,13.6431506113173,0.1356376,0.0404928710143897
"1220","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",986,51,2017,11,13,945,53,30,"D",41.2933,-8.9066,41.2733,-8.8766,"11E1",61,"V",NA,1,1,"C",NA,NA,NA,3351,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,3.5,NA,NA,NA,NA,NA,22,1,360,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3351,45.7,15.1,13.2673142804818,13.2673142804818,0.1531407,0.0444587701538945
"1221","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",8,52,2017,11,13,1140,53,20,"D",41.1716,-8.8016,41.155,-8.7983,"11E1",38,"V",NA,1,1,"C",NA,NA,NA,1874,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,170,3.5,NA,NA,NA,NA,NA,22,2,360,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1874,45.7,15.1,12.640042722527,12.640042722527,0.0856418,0.0236874400620156
"1222","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",9,53,2017,11,13,1440,53,30,"D",41.0816,-9.0316,41.0566,-9.045,"11E0",90,"V",NA,1,1,"C",NA,NA,NA,2996,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,3.5,NA,NA,NA,NA,NA,315,12,315,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2996,45.7,15.1,13.7827901037077,13.7827901037077,0.1369172,0.0412932391507083
"1223","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",13,59,2017,11,15,1005,53,30,"D",40.915,-8.9866,40.9416,-8.9916,"10E1",72,"V",NA,1,1,"C",NA,NA,NA,2994,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,356,3.5,NA,NA,NA,NA,NA,NA,NA,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2994,45.7,15.1,13.4870469399507,13.4870469399507,0.1368258,0.0403802185382124
"1224","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",12,60,2017,11,15,1235,53,30,"D",40.8849,-8.8049,40.8599,-8.82,"10E1",37,"V",NA,1,1,"C",NA,NA,NA,3052,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,3.5,NA,NA,NA,NA,NA,NA,NA,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3052,45.7,15.1,12.6046979782246,12.6046979782246,0.1394764,0.0384695382295415
"1225","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1,41,2017,11,11,705,53,30,"D",41.7966,-8.99,41.82,-8.9966,"12E1",79,"V",NA,1,1,"C",NA,NA,NA,2652,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,3.4,NA,NA,NA,NA,NA,337,11,337,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2652,45.7,15.1,13.6100151513466,13.6100151513466,0.1211964,0.0360937601813713
"1226","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",3,45,2017,11,12,705,53,30,"D",41.5716,-8.9816,41.5466,-8.9816,"12E1",74,"V",NA,1,1,"C",NA,NA,NA,2779,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.5,NA,NA,NA,NA,NA,337,9,337,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2779,45.7,15.1,13.523360152958,13.523360152958,0.1270003,0.0375814178650704
"1227","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",987,46,2017,11,12,900,53,30,"D",41.5166,-9.0349,41.4916,-9.0349,"12E0",90,"V",NA,1,1,"C",NA,NA,NA,2779,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,337,7,337,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2779,45.7,15.1,13.7827901037077,13.7827901037077,0.1270003,0.0383023736982038
"1228","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",5,50,2017,11,13,730,53,30,"D",41.4366,-8.8316,41.4083,-8.82,"11E1",35,"V",NA,1,1,"C",NA,NA,NA,3297,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,160,3.5,NA,NA,NA,NA,NA,22,1,337,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3297,45.7,15.1,12.5310485113534,12.5310485113534,0.1506729,0.0413148669419322
"1229","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",979,21,2017,10,25,1640,53,15,"D",37.015,-8.8299,37.0166,-8.8416,"03E1",53,"V",NA,1,1,"C",NA,NA,NA,1052,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,3.5,NA,NA,NA,NA,NA,68,2,68,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,1052,45.7,15.1,13.0809940816727,13.0809940816727,0.0480764,0.0137612057739196
"1230","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",63,4,2017,10,20,1345,53,30,"D",36.9983,-7.7083,36.9783,-7.7349,"02E2",76,"V",NA,1,1,"C",NA,NA,NA,3248,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,3.5,NA,NA,NA,NA,NA,112,2,292,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3248,45.7,15.1,13.5587048972605,13.5587048972605,0.1484336,0.044038673506302
"1231","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",59,12,2017,10,22,1325,53,30,"D",36.9633,-8.4266,36.9683,-8.3933,"02E1",72,"V",NA,1,1,"C",NA,NA,NA,3013,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,3.5,NA,NA,NA,NA,NA,337,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3013,45.7,15.1,13.4870469399507,13.4870469399507,0.1376941,0.0406364724300714
"1232","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",61,10,2017,10,22,725,53,30,"D",36.9616,-8.1383,36.9583,-8.1716,"02E1",40,"V",NA,1,1,"C",NA,NA,NA,2984,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,3.5,NA,NA,NA,NA,NA,337,7,337,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2984,45.7,15.1,12.7080242576077,12.7080242576077,0.1363688,0.0379207443847013
"1233","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",961,5,2017,10,20,1525,53,30,"D",36.9583,-7.7849,36.9433,-7.8099,"02E2",77,"V",NA,1,1,"C",NA,NA,NA,2777,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,238,3.5,NA,NA,NA,NA,NA,250,3,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2777,45.7,15.1,13.5760299722485,13.5760299722485,0.1269089,0.0377006352329341
"1234","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",925,8,2017,10,21,1240,53,30,"D",36.9049,-7.9883,36.9016,-8.025,"02E2",78,"V",NA,1,1,"C",NA,NA,NA,3281,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,3.5,NA,NA,NA,NA,NA,225,1,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3281,45.7,15.1,13.5931314916379,13.5931314916379,0.1499417,0.0445990644240638
"1235","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",46,36,2017,10,30,710,54,30,"D",38.0783,-8.9799,38.1083,-8.9799,"05E1",128,"V",NA,1,1,"C",NA,NA,NA,3335,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,360,5,360,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3335,45.7,15.1,14.2496054433176,14.2496054433176,0.1524095,0.0475224341534641
"1236","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",47,35,2017,10,29,1635,54,30,"D",37.9866,-8.9866,38.0133,-8.9966,"04E1",135,"V",NA,1,1,"C",NA,NA,NA,3091,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.5,NA,NA,NA,NA,NA,250,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3091,45.7,15.1,14.3201730267577,14.3201730267577,0.1412587,0.0442636548257082
"1237","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",49,32,2017,10,29,730,54,30,"D",37.7766,-8.9833,37.8049,-8.9766,"04E1",149,"V",NA,1,1,"C",NA,NA,NA,3204,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.5,NA,NA,NA,NA,NA,250,5,225,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3204,45.7,15.1,14.4509472729585,14.4509472729585,0.1464228,0.0463008350625589
"1238","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",51,29,2017,10,28,1330,54,30,"D",37.525,-8.99,37.55,-8.9799,"04E1",156,"V",NA,1,1,"C",NA,NA,NA,2916,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,3.5,NA,NA,NA,NA,NA,270,7,250,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2916,45.7,15.1,14.5117936663713,14.5117936663713,0.1332612,0.0423163903311388
"1239","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",53,24,2017,10,27,1045,54,30,"D",37.3216,-8.9883,37.3533,-8.99,"03E1",122,"V",NA,1,1,"C",NA,NA,NA,3524,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3524,45.7,15.1,14.1859764552153,14.1859764552153,0.1610468,0.0499913810281786
"1240","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",942,25,2017,10,27,1325,54,30,"D",37.2649,-9.065,37.2883,-9.0466,"03E0",131,"V",NA,1,1,"C",NA,NA,NA,3059,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,3.5,NA,NA,NA,NA,NA,290,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3059,45.7,15.1,14.2803098905961,14.2803098905961,0.1397963,0.0436834679553334
"1241","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",32,82,2017,11,19,1422,54,30,"D",39.8166,-9.3516,39.7866,-9.3549,"08E0",123,"V",NA,1,1,"C",NA,NA,NA,3347,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3.5,NA,NA,NA,NA,NA,315,2,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3347,45.7,15.1,14.1967956937769,14.1967956937769,0.1529579,0.0475166751870712
"1242","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",34,84,2017,11,20,725,54,30,"D",39.565,-9.345,39.5433,-9.3733,"08E0",139,"V",NA,1,1,"C",NA,NA,NA,3421,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3421,45.7,15.1,14.3588721078509,14.3588721078509,0.1563397,0.0491217014809579
"1243","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",35,87,2017,11,20,1711,54,23,"D",39.2916,-9.8099,39.3066,-9.79,"07E0",173,"V",NA,1,1,"C",NA,NA,NA,2396,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,2396,45.7,15.1,14.6488819561189,14.6488819561189,0.1094972,0.0350987211668608
"1244","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",41,89,2017,11,21,1010,54,30,"D",38.9016,-9.7099,38.8783,-9.7333,"06E0",126,"V",NA,1,1,"C",NA,NA,NA,3287,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,3.5,NA,NA,NA,NA,NA,135,5,157,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3287,45.7,15.1,14.2287333684299,14.2287333684299,0.1502159,0.0467698465820291
"1245","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",43,39,2017,10,30,1625,54,40,"D",38.5366,-9.3916,38.5599,-9.4266,"06E0",109,"V",NA,1,1,"C",NA,NA,NA,3999,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,3.5,NA,NA,NA,NA,NA,337,2,315,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180706,3999,45.7,15.1,14.0366451509798,14.0366451509798,0.1827543,0.0561325439587684
